Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Symphytum asperum,Prickly Comfrey,Perennial,1.5,4-8,F,LMH,SN,M,3,2,0
Symphytum grandiflorum,"Ground Cover Comfrey, Comfrey",Perennial,0.4,3-9,F,LMH,FS,M,0,0,4
Symphytum officinale,"Comfrey, Common comfrey",Perennial,1.2,3-9,F,LMH,SN,M,3,5,4
Symphytum orientale,White comfrey,Perennial,0.8,3-9,F,LMH,SN,M,0,0,3
Symphytum tuberosum,Tuberous comfrey,Perennial,0.6,4-8,F,LMH,SN,M,2,0, 
Symphytum uplandicum,Comfrey,Perennial,1.2,4-8,F,LMH,SN,M,3,5,4
Symplocarpus foetidus,Skunk Cabbage,Perennial,0.5,4-8, ,LMH,SN,MWe,2,3, 
Symplocarpus renifolius, ,Perennial,0.5,4-8, ,LMH,SN,MWe,1,0, 
Symplocos microcalyx, ,Shrub,4.0,-, ,LMH,N,M,1,0, 
Symplocos paniculata,"Asiatic Sweetleaf, Sapphire-berry",Shrub,4.0,4-8, ,LMH,N,M,1,2, 
Symplocos sumuntia, ,Tree,6.0,-, ,LMH,N,M,2,1, 
Symplocos tinctoria,"Sweet Leaf, Common sweetleaf",Shrub,8.0,0-0, ,LMH,SN,M,2,1, 
Syncarpia glomulifera,Turpentine Tree,Tree,30.0,-, ,LMH,SN,M,0,0, 
Synsepalum dulciferum,Miracle Berry,Shrub,4.0,10-12,F,LMH,N,MWe,4,0,2
Synurus deltoides, ,Perennial,1.0,6-9, ,LMH,N,M,1,0, 
Synurus excelsus, ,Perennial,1.8,-, ,LMH,N,M,1,0, 
Synurus palmatopinnatifidus, ,Perennial,1.0,-, ,LMH,N,M,1,0, 
Synurus pungens, ,Perennial,1.5,-, ,LMH,N,M,1,0, 
Syringa josikaea,Hungarian Lilac,Shrub,4.0,2-7,M,LMH,N,M,0,0, 
Syringa vulgaris,"Lilac, Common lilac",Shrub,6.0,3-7,M,LMH,N,M,1,1, 
Syzygium aromaticum,"Clove, Zanzibar Redhead",Tree,20.0,11-12,S,LM,SN,M,4,4,3
Syzygium australe,Brush Cherry,Shrub,3.0,-, ,LMH,SN,M,0,0, 
Syzygium cumini,"Jambolan, Java Plum, Malabar Plum, Jambu",Shrub,25.0,8-12,F,LMH,SN,MWe,3,3,4
Syzygium jambos,"Jambos, Rose Apple, Plum Rose",Tree,8.0,9-12,M,LMH,SN,MWe,3,2,4
Syzygium paniculatum,Brush Cherry,Shrub,5.0,9-11, ,LMH,SN,M,1,0, 
Tachigali rubiginosa,Tachigali,Tree,7.5,10-12,F,LMH,N,M,0,0,4
Taenidia integerrima,Yellow pimpernel,Perennial,0.6,4-6,F,LM,SN,DM,0,1,2
Talisia esculenta,Pitomba,Tree,10.0,10-12,F,LMH,N,M,4,2,2
Tephroseris integrifolia, ,Perennial,1.0,5-9, ,LMH,N,M,1,1, 
Tephroseris palustris,Marsh Fleawort,Annual/Biennial,0.6,4-8, ,LM,SN,MWe,1,0, 
Triplochiton scleroxylon,"Arere, Obeche, Samba",Tree,40.0,10-12,F,LMH,N,M,2,2,4
Viscum album,"Mistletoe, European mistletoe",Shrub,1.0,6-9, ,LMH,SN,M,1,3,0
Yucca baccata,"Spanish Bayonet, Banana yucca, Blue Yucca, Spanish Yucca",Shrub,0.9,6-11,S,LMH,N,DM,4,1,5
Yucca schidigera,"Mojave Yucca, Yucca",Tree,4.5,9-10, ,LMH,N,DM,3,0, 
Zamia spp,Zamia cycads. Pine cone cycad,Perennial,1.0,10-12,S,LMH,FSN,DMWe,2,0,4
Zea hybrids,"Perennial corn, Perennial Maize",Perennial,2.0,8-12,F,LMH,N,M,5,3,3
1 2 3 4 5 6 7 8 9,1,2,3,4,5,6,7,8,9,,
